campus_id,timestamp,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction
2,2025-02-11 02:00:00,6.5,13.9,8.6,73.5,10.3,123.6
2,2025-02-11 03:00:00,8.7,10.0,3.9,69.4,0.1,70.8
2,2025-02-11 04:00:00,2.8,10.7,1.9,55.9,8.9,89.0
2,2025-02-11 05:00:00,5.2,18.8,8.8,50.1,18.8,170.2
2,2025-02-11 06:00:00,19.9,23.6,12.5,44.3,5.6,141.0
2,2025-02-11 07:00:00,23.4,26.8,15.9,45.5,6.7,213.7
2,2025-02-11 08:00:00,14.2,19.0,6.6,37.9,5.0,39.6
2,2025-02-11 09:00:00,20.2,26.3,13.6,36.6,8.9,106.0
2,2025-02-11 10:00:00,17.2,24.4,11.2,33.8,9.4,210.2
2,2025-02-11 11:00:00,17.9,25.8,12.6,33.9,10.9,115.4
2,2025-02-11 12:00:00,17.7,25.2,14.3,45.3,11.8,17.1
2,2025-02-11 13:00:00,17.9,25.2,13.1,39.6,10.7,320.0
2,2025-02-11 14:00:00,2.5,14.9,7.6,63.5,17.1,130.8
2,2025-02-11 15:00:00,13.3,19.3,8.6,46.7,7.8,68.5
2,2025-02-11 16:00:00,13.7,19.1,10.6,57.5,8.0,224.9
2,2025-02-11 17:00:00,4.9,12.5,5.7,66.0,9.6,259.1
2,2025-02-11 18:00:00,3.5,11.4,6.8,76.9,10.5,220.4
2,2025-02-11 19:00:00,-10.6,6.1,0.7,73.1,21.4,57.1
2,2025-02-11 20:00:00,0.7,6.7,1.3,73.1,6.3,80.4
2,2025-02-11 21:00:00,-9.4,2.8,-1.7,77.6,14.4,353.2
2,2025-02-11 22:00:00,-14.3,2.3,-1.5,81.1,20.8,72.5
2,2025-02-11 23:00:00,-6.5,5.4,1.1,78.4,14.6,299.4
2,2025-02-12 00:00:00,-2.5,5.0,0.8,78.9,8.3,43.7
2,2025-02-12 01:00:00,-5.9,7.1,2.4,76.3,16.5,174.7
2,2025-02-12 02:00:00,4.9,9.8,5.0,76.2,5.7,229.5
2,2025-02-12 03:00:00,7.6,12.5,7.9,77.2,6.5,217.7
2,2025-02-12 04:00:00,7.0,14.2,7.0,64.0,9.4,155.0
2,2025-02-12 05:00:00,12.5,16.3,6.3,49.9,4.0,169.0
2,2025-02-12 06:00:00,11.6,19.1,10.4,56.6,10.9,166.2
2,2025-02-12 07:00:00,8.9,19.0,7.7,43.7,13.2,40.6
2,2025-02-12 08:00:00,14.4,22.9,10.7,38.9,11.5,109.5
2,2025-02-12 09:00:00,13.4,24.6,10.8,31.0,14.8,270.3
2,2025-02-12 10:00:00,18.9,26.2,13.3,35.5,10.4,259.5
2,2025-02-12 11:00:00,21.8,28.0,15.9,39.6,10.2,246.8
2,2025-02-12 12:00:00,20.4,22.7,10.5,39.1,2.7,257.6
2,2025-02-12 13:00:00,18.0,20.5,9.5,45.2,3.0,66.8
2,2025-02-12 14:00:00,10.3,19.5,8.9,46.9,12.4,133.7
2,2025-02-12 15:00:00,11.1,18.2,8.2,50.0,9.3,65.2
2,2025-02-12 16:00:00,5.7,15.0,6.4,57.2,12.1,359.1
2,2025-02-12 17:00:00,15.3,15.1,11.7,82.9,0.7,212.7
2,2025-02-12 18:00:00,1.8,9.7,4.9,75.9,9.8,122.6
2,2025-02-12 19:00:00,-1.0,5.2,-1.2,67.8,6.0,153.0
2,2025-02-12 20:00:00,-3.9,3.1,-1.3,78.0,7.1,314.6
2,2025-02-12 21:00:00,1.1,6.1,2.4,81.7,5.0,315.1
2,2025-02-12 22:00:00,1.7,6.4,2.5,80.6,4.7,220.7
2,2025-02-12 23:00:00,-7.1,2.1,-2.2,78.6,10.0,103.4
2,2025-02-13 00:00:00,-2.0,9.8,5.5,78.6,15.6,316.8
2,2025-02-13 01:00:00,-7.1,7.8,2.9,75.6,19.4,248.3
2,2025-02-13 02:00:00,-1.3,11.6,4.8,65.8,16.9,133.8
2,2025-02-13 03:00:00,1.9,8.0,0.2,61.0,6.1,332.0
2,2025-02-13 04:00:00,5.2,16.6,9.7,65.3,16.4,67.7
2,2025-02-13 05:00:00,17.0,21.1,12.1,55.1,6.6,113.4
2,2025-02-13 06:00:00,12.8,18.4,7.7,46.7,7.0,140.7
2,2025-02-13 07:00:00,11.2,20.6,11.5,54.5,14.0,203.4
2,2025-02-13 08:00:00,20.5,24.1,14.0,49.7,6.5,59.6
2,2025-02-13 09:00:00,22.4,24.1,11.3,35.9,1.8,19.5
2,2025-02-13 10:00:00,26.6,29.7,18.7,45.2,7.6,324.8
2,2025-02-13 11:00:00,24.3,27.7,13.7,30.2,4.4,33.3
2,2025-02-13 12:00:00,10.5,25.2,13.5,41.7,21.5,25.8
2,2025-02-13 13:00:00,15.1,22.6,12.7,50.3,11.5,253.4
2,2025-02-13 14:00:00,12.1,21.6,9.4,38.8,12.6,177.4
2,2025-02-13 15:00:00,5.9,18.3,11.7,67.1,18.6,183.5
2,2025-02-13 16:00:00,6.4,15.6,8.1,62.5,12.7,275.9
2,2025-02-13 17:00:00,5.9,12.1,6.5,71.8,7.9,45.5
2,2025-02-13 18:00:00,0.3,9.0,5.0,80.1,11.1,42.7
2,2025-02-13 19:00:00,4.6,9.4,3.2,68.9,5.0,349.4
2,2025-02-13 20:00:00,-1.7,5.6,0.8,75.8,7.9,174.7
2,2025-02-13 21:00:00,-5.0,7.3,3.2,79.4,15.7,316.5
2,2025-02-13 22:00:00,-6.1,5.5,2.0,82.6,14.3,196.0
2,2025-02-13 23:00:00,-9.1,3.9,0.6,83.4,16.1,344.4
2,2025-02-14 00:00:00,2.6,8.2,2.8,73.1,6.0,327.6
2,2025-02-14 01:00:00,-6.1,7.2,1.2,70.0,16.7,226.2
2,2025-02-14 02:00:00,1.6,6.7,2.1,76.9,5.1,290.0
2,2025-02-14 03:00:00,-0.6,9.2,3.1,69.6,12.1,215.9
2,2025-02-14 04:00:00,6.4,12.5,4.7,60.8,7.2,234.6
2,2025-02-14 05:00:00,6.8,16.4,8.0,58.0,13.1,132.8
2,2025-02-14 06:00:00,14.1,19.3,10.5,56.1,7.6,118.3
2,2025-02-14 07:00:00,12.4,23.2,12.9,48.6,16.2,241.2
2,2025-02-14 08:00:00,22.5,23.8,12.8,44.8,2.4,39.3
2,2025-02-14 09:00:00,22.3,27.1,15.0,39.7,7.9,162.9
2,2025-02-14 10:00:00,16.4,23.9,12.7,44.2,11.2,123.1
2,2025-02-14 11:00:00,15.7,23.5,12.1,43.0,11.3,54.1
2,2025-02-14 12:00:00,12.7,22.6,10.7,40.4,13.7,207.9
2,2025-02-14 13:00:00,15.7,22.5,10.6,40.6,9.2,149.5
2,2025-02-14 14:00:00,5.5,16.8,7.0,51.0,15.0,230.4
2,2025-02-14 15:00:00,16.1,20.2,10.1,49.4,5.7,277.6
2,2025-02-14 16:00:00,6.4,13.0,6.2,65.8,8.4,150.1
2,2025-02-14 17:00:00,3.0,12.9,6.6,68.7,13.2,152.2
2,2025-02-14 18:00:00,-0.0,8.2,1.7,67.7,9.5,36.7
2,2025-02-14 19:00:00,-5.6,7.8,4.2,81.9,17.5,1.2
2,2025-02-14 20:00:00,-5.7,3.5,-1.8,73.4,10.1,266.6
2,2025-02-14 21:00:00,-3.2,5.0,0.6,77.8,9.2,258.2
2,2025-02-14 22:00:00,0.9,5.1,1.8,83.6,3.8,18.0
2,2025-02-14 23:00:00,2.4,6.1,1.2,75.6,2.9,319.3
2,2025-02-15 00:00:00,-7.3,3.5,-2.2,71.3,12.4,116.9
2,2025-02-15 01:00:00,0.2,6.3,2.1,79.1,6.6,100.7
2,2025-02-15 02:00:00,7.7,10.7,6.1,77.1,3.2,77.0
2,2025-02-15 03:00:00,1.0,13.6,6.9,66.5,17.2,43.0
2,2025-02-15 04:00:00,8.6,13.0,5.0,60.0,4.8,114.4
2,2025-02-15 05:00:00,11.5,15.6,7.6,59.9,5.1,109.4
2,2025-02-15 06:00:00,9.0,20.3,10.9,52.9,16.4,23.0
2,2025-02-15 07:00:00,17.6,25.1,15.0,49.4,12.4,285.8
2,2025-02-15 08:00:00,16.1,25.6,13.8,41.1,14.2,185.7
2,2025-02-15 09:00:00,16.6,24.5,10.9,32.0,10.2,54.3
2,2025-02-15 10:00:00,15.2,24.0,8.8,24.0,10.2,225.0
2,2025-02-15 11:00:00,24.0,28.7,17.7,45.2,9.4,65.3
2,2025-02-15 12:00:00,14.4,24.1,12.6,42.4,14.1,319.1
2,2025-02-15 13:00:00,13.3,21.7,12.9,56.1,13.2,69.0
2,2025-02-15 14:00:00,13.4,21.8,12.2,52.2,12.7,356.0
2,2025-02-15 15:00:00,6.4,18.3,9.2,54.4,16.7,123.7
2,2025-02-15 16:00:00,8.6,15.3,6.9,58.1,8.6,158.2
2,2025-02-15 17:00:00,8.5,15.0,8.4,66.8,9.0,26.6
2,2025-02-15 18:00:00,4.0,12.3,6.5,70.9,10.9,149.9
2,2025-02-15 19:00:00,3.8,7.9,1.7,69.2,3.6,105.5
2,2025-02-15 20:00:00,-2.4,9.3,5.2,79.6,15.4,141.1
2,2025-02-15 21:00:00,0.4,8.3,4.5,81.0,9.8,107.2
2,2025-02-15 22:00:00,-8.4,1.9,-3.8,71.6,11.4,22.2
2,2025-02-15 23:00:00,1.4,4.2,-0.5,76.6,1.2,80.3
2,2025-02-16 00:00:00,2.9,5.2,0.4,76.2,0.7,118.1
2,2025-02-16 01:00:00,2.4,7.2,3.3,80.5,5.0,293.7
2,2025-02-16 02:00:00,2.4,9.4,5.5,80.4,8.8,88.7
2,2025-02-16 03:00:00,1.8,11.0,3.5,62.6,11.3,30.1
2,2025-02-16 04:00:00,13.4,15.9,6.9,55.0,2.5,280.5
2,2025-02-16 05:00:00,10.1,17.0,9.1,60.6,9.7,4.4
2,2025-02-16 06:00:00,6.8,16.9,6.5,47.9,13.1,234.7
2,2025-02-16 07:00:00,13.9,22.2,13.0,54.2,12.9,334.1
2,2025-02-16 08:00:00,14.4,21.7,10.7,45.2,10.3,223.8
2,2025-02-16 09:00:00,15.7,23.5,11.8,41.3,11.1,330.5
2,2025-02-16 10:00:00,16.2,23.3,11.0,38.6,9.6,163.5
2,2025-02-16 11:00:00,19.6,23.2,11.0,39.0,4.6,309.6
2,2025-02-16 12:00:00,17.6,23.4,12.3,44.5,8.6,243.5
2,2025-02-16 13:00:00,16.9,20.4,10.6,51.0,5.1,287.5
2,2025-02-16 14:00:00,14.1,18.9,9.3,52.2,6.5,259.1
2,2025-02-16 15:00:00,7.6,16.3,6.6,51.7,11.2,168.4
2,2025-02-16 16:00:00,8.0,17.0,10.1,65.7,13.2,73.1
2,2025-02-16 17:00:00,10.9,12.9,7.0,70.3,2.1,242.1
2,2025-02-16 18:00:00,-7.8,10.3,3.0,63.6,23.9,173.9
2,2025-02-16 19:00:00,-1.9,5.1,-0.5,72.1,7.3,216.3
2,2025-02-16 20:00:00,-1.9,6.9,3.1,80.9,10.7,113.1
2,2025-02-16 21:00:00,-3.2,6.7,4.0,86.7,12.5,27.1
2,2025-02-16 22:00:00,-3.5,3.2,-0.6,80.8,6.8,251.2
2,2025-02-16 23:00:00,-3.9,4.9,0.5,78.0,10.0,226.3
2,2025-02-17 00:00:00,-10.1,8.2,3.5,76.7,24.3,155.1
2,2025-02-17 01:00:00,2.1,8.5,4.6,80.5,7.7,33.1
2,2025-02-17 02:00:00,7.0,11.3,5.0,68.5,4.7,176.5
2,2025-02-17 03:00:00,8.6,14.7,7.8,65.5,8.2,111.5
2,2025-02-17 04:00:00,9.9,15.5,9.6,70.7,8.2,301.0
2,2025-02-17 05:00:00,10.8,15.2,6.0,54.0,4.9,291.9
2,2025-02-17 06:00:00,15.4,20.9,10.0,45.3,7.4,51.9
2,2025-02-17 07:00:00,17.6,20.6,10.4,48.9,4.2,91.2
2,2025-02-17 08:00:00,17.9,19.6,8.2,43.0,1.3,288.4
2,2025-02-17 09:00:00,21.9,24.5,11.3,34.0,2.9,98.0
2,2025-02-17 10:00:00,21.4,25.3,13.9,42.9,6.3,148.3
2,2025-02-17 11:00:00,24.2,25.3,14.8,47.4,3.1,262.8
2,2025-02-17 12:00:00,20.7,24.3,13.2,44.4,5.7,257.5
2,2025-02-17 13:00:00,7.8,22.9,10.4,37.3,20.7,164.1
2,2025-02-17 14:00:00,16.6,21.3,12.5,55.8,7.7,203.9
2,2025-02-17 15:00:00,6.6,14.4,7.9,67.4,10.7,109.1
2,2025-02-17 16:00:00,11.4,13.2,3.6,52.0,0.5,65.3
2,2025-02-17 17:00:00,4.8,8.8,0.9,60.3,3.2,358.0
2,2025-02-17 18:00:00,4.0,10.1,3.4,66.5,6.8,2.2
2,2025-02-17 19:00:00,-1.8,8.0,3.5,77.4,12.2,244.6
2,2025-02-17 20:00:00,-7.5,4.5,0.7,81.1,14.6,251.4
2,2025-02-17 21:00:00,0.1,7.0,3.7,83.7,8.1,226.7
2,2025-02-17 22:00:00,-6.7,4.4,1.1,83.5,13.5,329.0
2,2025-02-17 23:00:00,-3.5,7.9,3.4,77.7,14.5,57.9
2,2025-02-18 00:00:00,-4.3,3.4,0.1,83.3,8.3,245.9
2,2025-02-18 01:00:00,-2.6,6.3,1.6,76.6,10.4,71.0
2,2025-02-18 02:00:00,4.9,10.3,2.5,60.9,5.6,312.7
2,2025-02-18 03:00:00,3.6,12.6,4.4,58.8,11.2,41.6
2,2025-02-18 04:00:00,13.2,17.1,9.3,61.0,5.4,20.0
2,2025-02-18 05:00:00,11.0,16.7,6.9,50.9,7.0,118.2
2,2025-02-18 06:00:00,13.9,20.6,10.3,48.7,9.4,17.1
2,2025-02-18 07:00:00,15.6,22.9,11.6,43.7,10.5,300.9
2,2025-02-18 08:00:00,19.0,22.0,10.6,43.2,3.9,259.3
2,2025-02-18 09:00:00,15.9,22.7,11.9,46.0,10.0,117.0
2,2025-02-18 10:00:00,19.0,25.2,12.1,34.5,8.3,24.8
2,2025-02-18 11:00:00,24.7,26.9,13.5,33.1,2.9,253.7
2,2025-02-18 12:00:00,25.5,29.0,19.4,51.8,9.1,53.6
2,2025-02-18 13:00:00,25.3,24.3,14.7,52.2,0.3,231.3
2,2025-02-18 14:00:00,10.4,16.8,7.6,54.1,8.3,328.4
2,2025-02-18 15:00:00,1.0,12.5,2.1,48.1,14.0,288.4
2,2025-02-18 16:00:00,3.7,15.9,8.2,61.4,16.9,286.9
2,2025-02-18 17:00:00,-1.4,11.9,5.5,68.1,17.8,246.7
2,2025-02-18 18:00:00,-2.1,7.4,1.5,70.4,11.3,160.3
2,2025-02-18 19:00:00,-3.3,10.0,3.7,68.7,17.3,39.2
2,2025-02-18 20:00:00,-2.1,6.6,2.6,80.0,10.4,323.8
2,2025-02-18 21:00:00,-6.7,4.4,0.4,79.9,13.3,155.3
2,2025-02-18 22:00:00,-10.3,5.4,3.8,91.9,20.6,77.3
2,2025-02-18 23:00:00,3.0,6.3,2.5,81.2,2.7,77.5
2,2025-02-19 00:00:00,-9.8,4.4,-0.6,75.2,17.6,102.5
2,2025-02-19 01:00:00,-4.5,6.6,0.9,71.7,13.4,280.7
2,2025-02-19 02:00:00,-1.4,10.2,4.9,73.3,15.2,86.5
2,2025-02-19 03:00:00,3.3,13.9,6.0,60.5,14.0,60.4
2,2025-02-19 04:00:00,8.4,10.9,2.9,60.1,1.5,129.4
2,2025-02-19 05:00:00,6.5,17.1,8.3,56.2,14.6,230.2
2,2025-02-19 06:00:00,9.5,20.3,11.8,57.4,16.2,121.1
2,2025-02-19 07:00:00,22.1,25.7,14.7,45.1,6.4,353.6
2,2025-02-19 08:00:00,6.9,24.8,13.9,45.6,26.6,325.5
2,2025-02-19 09:00:00,12.0,21.2,8.6,37.0,11.8,57.2
2,2025-02-19 10:00:00,25.9,26.4,13.6,36.2,0.9,130.8
2,2025-02-19 11:00:00,15.1,23.4,10.2,34.1,10.7,325.8
2,2025-02-19 12:00:00,16.0,20.2,8.2,39.9,4.7,329.3
2,2025-02-19 13:00:00,23.5,25.4,15.0,48.1,4.3,275.5
2,2025-02-19 14:00:00,16.7,19.5,9.7,51.2,3.7,140.2
2,2025-02-19 15:00:00,13.8,18.6,8.9,51.7,6.3,349.5
2,2025-02-19 16:00:00,2.8,11.7,3.9,61.1,10.9,160.7
2,2025-02-19 17:00:00,3.1,10.9,4.4,67.3,9.6,219.1
2,2025-02-19 18:00:00,0.3,7.3,0.1,64.0,7.4,269.9
2,2025-02-19 19:00:00,1.7,8.9,3.6,73.3,8.5,316.3
2,2025-02-19 20:00:00,4.0,7.1,3.1,80.1,2.5,38.9
2,2025-02-19 21:00:00,0.7,7.8,2.5,73.6,8.1,153.9
2,2025-02-19 22:00:00,1.4,8.7,6.1,87.0,9.3,193.8
2,2025-02-19 23:00:00,2.6,7.1,3.4,81.7,4.6,94.1
2,2025-02-20 00:00:00,-10.6,4.8,-0.8,72.0,19.2,11.0
2,2025-02-20 01:00:00,-4.8,7.2,4.2,85.0,15.5,215.7
2,2025-02-20 02:00:00,-3.9,7.6,1.9,71.7,14.2,287.9
2,2025-02-20 03:00:00,0.7,11.6,5.1,67.3,14.2,29.8
2,2025-02-20 04:00:00,5.0,13.6,5.6,60.1,11.0,349.9
2,2025-02-20 05:00:00,14.9,19.6,11.9,61.7,7.6,311.9
2,2025-02-20 06:00:00,17.2,20.5,11.5,54.8,5.2,260.4
2,2025-02-20 07:00:00,18.9,23.0,11.6,43.0,5.8,214.4
2,2025-02-20 08:00:00,17.9,25.6,14.6,45.0,12.3,265.0
2,2025-02-20 09:00:00,17.8,26.7,14.9,41.2,13.8,129.2
2,2025-02-20 10:00:00,18.1,25.3,13.5,41.1,10.8,297.2
2,2025-02-20 11:00:00,14.3,23.2,10.6,37.2,12.0,101.3
2,2025-02-20 12:00:00,12.6,23.2,9.4,31.1,13.6,357.1
2,2025-02-20 13:00:00,21.3,24.3,14.0,48.3,5.5,113.8
2,2025-02-20 14:00:00,17.2,20.8,11.3,52.5,5.5,73.6
2,2025-02-20 15:00:00,13.2,18.2,10.8,62.9,7.6,107.2
2,2025-02-20 16:00:00,0.7,15.1,7.6,62.3,19.9,323.1
2,2025-02-20 17:00:00,4.1,12.3,7.0,73.3,10.9,127.9
2,2025-02-20 18:00:00,1.0,9.2,4.1,74.3,10.0,258.4
2,2025-02-20 19:00:00,-3.3,9.9,5.2,76.7,17.6,182.2
2,2025-02-20 20:00:00,-8.8,3.3,-2.1,72.8,14.2,319.3
2,2025-02-20 21:00:00,-1.9,4.1,-0.1,78.9,5.9,58.8
2,2025-02-20 22:00:00,-3.0,5.6,1.2,77.9,9.9,127.0
2,2025-02-20 23:00:00,-2.1,6.2,1.5,76.6,9.6,354.8
2,2025-02-21 00:00:00,-3.7,4.9,-0.1,75.1,9.7,274.5
2,2025-02-21 01:00:00,0.3,7.4,1.5,70.5,7.9,303.6
2,2025-02-21 02:00:00,-0.4,8.0,3.0,74.9,10.1,40.6
2,2025-02-21 03:00:00,4.4,10.1,3.7,68.1,6.4,63.4
2,2025-02-21 04:00:00,11.5,17.1,10.2,65.5,8.3,128.2
2,2025-02-21 05:00:00,10.5,17.0,8.5,57.6,8.8,199.4
2,2025-02-21 06:00:00,22.2,22.6,13.2,53.2,1.7,42.3
2,2025-02-21 07:00:00,17.6,22.0,11.1,45.6,6.3,104.9
2,2025-02-21 08:00:00,7.8,20.5,9.6,45.3,17.5,88.8
2,2025-02-21 09:00:00,16.8,23.2,11.7,42.4,9.1,279.5
2,2025-02-21 10:00:00,22.4,27.9,16.5,42.9,9.7,185.4
2,2025-02-21 11:00:00,15.7,23.0,10.1,35.6,9.4,119.8
2,2025-02-21 12:00:00,18.5,29.5,17.4,39.4,17.6,135.6
2,2025-02-21 13:00:00,22.6,25.4,14.6,46.1,5.3,321.9
2,2025-02-21 14:00:00,13.6,19.8,10.3,52.3,8.8,178.0
2,2025-02-21 15:00:00,9.2,17.7,9.3,58.1,12.0,172.2
2,2025-02-21 16:00:00,6.7,12.2,4.6,61.9,6.3,126.3
2,2025-02-21 17:00:00,9.3,13.1,4.1,54.8,3.6,197.6
2,2025-02-21 18:00:00,3.4,10.6,6.0,77.0,9.2,97.6
2,2025-02-21 19:00:00,2.8,7.8,2.9,75.3,5.2,155.4
2,2025-02-21 20:00:00,-0.5,7.1,3.2,80.4,9.0,266.0
2,2025-02-21 21:00:00,3.8,8.7,4.7,80.2,5.6,86.4
2,2025-02-21 22:00:00,-5.5,4.4,-0.7,74.4,11.4,168.4
2,2025-02-21 23:00:00,0.7,3.0,-0.5,82.6,0.5,31.9
2,2025-02-22 00:00:00,-3.7,7.4,2.9,77.7,13.9,33.9
2,2025-02-22 01:00:00,-1.0,5.8,-1.0,65.9,6.9,67.0
2,2025-02-22 02:00:00,10.1,11.8,5.3,67.3,1.1,99.7
2,2025-02-22 03:00:00,9.2,11.7,4.7,65.1,2.1,77.9
2,2025-02-22 04:00:00,4.6,14.6,7.0,62.2,13.5,92.7
2,2025-02-22 05:00:00,15.6,19.6,11.8,61.2,6.6,160.0
2,2025-02-22 06:00:00,14.1,19.0,8.2,45.9,6.0,128.1
2,2025-02-22 07:00:00,9.4,21.1,9.5,42.2,15.9,80.6
2,2025-02-22 08:00:00,13.1,22.1,12.3,51.2,13.6,353.7
2,2025-02-22 09:00:00,17.2,24.9,13.1,41.2,11.4,73.2
2,2025-02-22 10:00:00,22.0,28.6,18.5,49.3,12.8,150.3
2,2025-02-22 11:00:00,20.5,24.4,10.7,31.3,4.3,286.7
2,2025-02-22 12:00:00,21.0,24.1,13.5,47.0,5.3,266.8
2,2025-02-22 13:00:00,14.3,23.0,12.1,45.7,12.7,299.6
2,2025-02-22 14:00:00,13.1,22.2,12.1,49.7,13.6,29.5
2,2025-02-22 15:00:00,13.4,19.2,9.2,49.8,7.8,168.9
2,2025-02-22 16:00:00,5.8,12.0,4.8,64.0,7.4,185.8
2,2025-02-22 17:00:00,4.9,11.8,3.8,60.1,8.1,27.6
2,2025-02-22 18:00:00,5.0,12.9,8.2,76.5,10.9,105.6
2,2025-02-22 19:00:00,2.0,5.4,1.2,78.8,2.4,32.3
2,2025-02-22 20:00:00,-3.8,7.0,2.0,75.0,13.2,42.6
2,2025-02-22 21:00:00,-1.6,5.8,1.5,78.7,8.3,191.4
2,2025-02-22 22:00:00,-1.1,5.1,1.9,84.1,6.6,245.6
2,2025-02-22 23:00:00,-6.2,4.3,0.6,81.6,12.5,255.2
2,2025-02-23 00:00:00,3.2,8.6,4.3,78.6,6.2,322.4
2,2025-02-23 01:00:00,3.1,7.9,3.4,77.5,5.1,120.6
2,2025-02-23 02:00:00,-3.5,6.2,1.4,76.2,11.6,172.6
2,2025-02-23 03:00:00,5.6,12.0,4.1,60.3,7.4,211.4
2,2025-02-23 04:00:00,13.3,19.7,10.6,54.4,9.3,28.9
2,2025-02-23 05:00:00,1.3,13.5,3.8,51.3,15.4,348.0
2,2025-02-23 06:00:00,19.2,21.3,10.6,46.7,2.8,354.8
2,2025-02-23 07:00:00,8.9,23.1,11.1,40.0,19.9,351.1
2,2025-02-23 08:00:00,18.4,25.1,14.6,47.6,11.0,163.6
2,2025-02-23 09:00:00,17.8,25.4,13.3,39.3,11.2,3.5
2,2025-02-23 10:00:00,24.9,27.7,17.8,50.7,7.2,91.3
2,2025-02-23 11:00:00,22.5,23.4,11.8,42.1,1.3,171.4
2,2025-02-23 12:00:00,22.1,24.0,12.5,42.4,3.0,266.4
2,2025-02-23 13:00:00,14.7,24.5,14.3,48.8,15.4,9.6
2,2025-02-23 14:00:00,11.5,20.3,9.6,46.3,12.1,25.8
2,2025-02-23 15:00:00,6.1,17.7,9.9,60.8,16.7,317.7
2,2025-02-23 16:00:00,3.4,13.9,6.6,63.7,14.0,181.3
2,2025-02-23 17:00:00,4.8,13.4,6.5,65.7,11.3,192.5
2,2025-02-23 18:00:00,-6.3,5.0,-0.6,72.0,13.4,359.7
2,2025-02-23 19:00:00,4.1,9.1,3.5,72.2,5.4,187.3
2,2025-02-23 20:00:00,1.0,7.3,1.3,70.0,6.7,312.9
2,2025-02-23 21:00:00,-5.3,2.9,0.3,87.0,9.1,106.0
2,2025-02-23 22:00:00,-1.1,4.1,-0.1,79.0,4.8,203.0
2,2025-02-23 23:00:00,-8.4,4.8,0.3,77.6,16.3,50.3
2,2025-02-24 00:00:00,-1.8,9.2,5.7,82.7,14.6,327.4
2,2025-02-24 01:00:00,-2.5,7.1,1.8,73.7,11.5,250.1
2,2025-02-24 02:00:00,-2.3,8.4,2.6,71.0,13.3,282.4
2,2025-02-24 03:00:00,4.0,12.0,3.3,56.5,9.5,49.7
2,2025-02-24 04:00:00,10.4,16.1,9.4,66.3,8.2,254.5
2,2025-02-24 05:00:00,21.1,20.7,12.7,60.2,0.6,349.0
2,2025-02-24 06:00:00,6.7,16.7,5.6,44.5,12.5,66.7
2,2025-02-24 07:00:00,4.8,19.2,8.2,44.8,19.6,94.8
2,2025-02-24 08:00:00,11.6,22.3,12.9,53.1,16.3,92.8
2,2025-02-24 09:00:00,15.8,25.6,13.5,39.6,14.4,15.2
2,2025-02-24 10:00:00,23.1,27.2,14.8,38.0,6.6,76.0
2,2025-02-24 11:00:00,19.2,23.1,10.7,38.0,4.9,173.6
2,2025-02-24 12:00:00,20.9,21.8,9.9,40.7,0.6,154.9
2,2025-02-24 13:00:00,17.5,23.7,13.6,49.5,9.9,302.6
2,2025-02-24 14:00:00,12.7,23.0,13.4,51.8,15.9,236.6
2,2025-02-24 15:00:00,19.1,19.8,11.7,59.6,1.7,281.6
2,2025-02-24 16:00:00,9.5,15.4,5.9,52.7,7.0,295.9
2,2025-02-24 17:00:00,7.6,11.8,3.7,59.3,4.2,277.8
2,2025-02-24 18:00:00,3.1,11.8,7.9,80.6,12.0,313.7
2,2025-02-24 19:00:00,-2.6,6.5,1.3,74.1,10.6,219.7
2,2025-02-24 20:00:00,-10.9,4.2,-2.2,68.0,18.5,42.5
2,2025-02-24 21:00:00,-7.1,3.5,-0.6,79.4,12.3,289.0
2,2025-02-24 22:00:00,-3.5,5.4,2.8,86.9,10.6,91.5
2,2025-02-24 23:00:00,-9.5,3.1,-2.2,73.6,14.9,100.9
2,2025-02-25 00:00:00,7.3,11.1,7.5,81.9,4.8,331.1
2,2025-02-25 01:00:00,-11.1,4.7,0.6,79.7,20.1,329.7
2,2025-02-25 02:00:00,3.2,10.7,5.7,74.8,9.5,230.9
2,2025-02-25 03:00:00,3.5,10.3,3.5,66.0,7.9,122.0
2,2025-02-25 04:00:00,10.2,16.5,10.0,67.5,9.3,81.4
2,2025-02-25 05:00:00,12.8,21.1,12.8,58.6,13.1,322.6
2,2025-02-25 06:00:00,14.2,17.4,7.6,50.8,3.6,356.8
2,2025-02-25 07:00:00,12.4,21.6,12.6,55.1,14.1,255.2
2,2025-02-25 08:00:00,17.2,27.9,16.2,41.7,17.0,46.9
2,2025-02-25 09:00:00,16.5,22.8,12.1,46.3,9.3,80.9
2,2025-02-25 10:00:00,9.9,23.5,10.9,37.0,18.7,240.0
2,2025-02-25 11:00:00,14.6,25.0,13.1,40.4,15.2,4.8
2,2025-02-25 12:00:00,17.0,21.3,11.0,48.4,6.2,263.3
2,2025-02-25 13:00:00,14.2,21.9,12.0,50.5,11.5,116.1
2,2025-02-25 14:00:00,12.2,21.0,12.1,55.6,13.3,257.1
2,2025-02-25 15:00:00,13.9,19.7,10.5,53.9,8.4,233.5
2,2025-02-25 16:00:00,6.1,16.1,8.4,61.4,13.8,145.6
2,2025-02-25 17:00:00,3.0,9.2,3.5,71.4,7.1,40.9
2,2025-02-25 18:00:00,-5.3,7.7,1.7,70.2,16.3,251.5
2,2025-02-25 19:00:00,5.4,11.7,6.7,75.2,8.2,132.9
